First_Name,Last_Name,Roll_Number,Branch,Degree,Batch,Email,Hash_of_Password,Residence,Birthday,SignUp_Date,Profile_Picture,Private,AutoAdd_to_Groups
सुनील,Bhakta,200355490,EE,2020,200355490@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-16,2019-09-01 13:19:39,,false,true
Gaju,Sapna,193941988,HS,2019,193941988@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-12,2021-12-08 15:02:57,,false,true
Rohidas,Kalpana,173047230,CSE,2017,173047230@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-01-23,2019-02-10 11:25:38,,false,true
विकास,Devnath,194917710,ME,2019,194917710@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-24,2020-06-07 21:38:22,,false,true
Babasaheb,Rangrej,219138529,ME,2021,219138529@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-15,2019-08-03 09:54:09,,false,true
Vishal Kumar,Sanga,179062730,EE,2017,179062730@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-09,2020-04-29 13:46:55,,false,true
Neeraj Kumar,Sur,202390101,EN,2020,202390101@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-12,2019-03-11 22:16:47,,false,true
Babar,Uniyal,152635821,EN,2015,152635821@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-25,2022-01-04 21:20:28,,false,true
Muzaffar,Ghanchi,167891360,AE,2016,167891360@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-01-19,2020-02-17 05:30:00,,false,true
Moorthy,Madar,216042465,ME,2021,216042465@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-22,2019-10-06 17:59:17,,false,true
Mahendran,Revathi,187719147,EE,2018,187719147@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-12-23,2021-07-05 05:50:06,,false,true
Mobin,Parbin,169072431,CSE,2016,169072431@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-04-17,2020-05-08 14:02:10,,false,true
Viju,Shilpa,214213876,AE,2021,214213876@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-23,2021-07-31 03:52:18,,false,true
Jaspreet,Ishu,212874601,ME,2021,212874601@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-11,2019-04-06 17:33:11,,false,true
Selvakumar,Bunkar,191623934,CSE,2019,191623934@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-05-03,2020-01-03 06:30:52,,false,true
Mumtaj,Bundela,212246669,CSE,2021,212246669@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-03,2020-05-05 11:37:22,,false,true
Rampravesh,Sirohi,160141530,AE,2016,160141530@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-08-16,2021-03-13 06:17:30,,false,true
Mohinder,Kasar,169317551,EE,2016,169317551@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-14,2021-07-08 20:31:53,,false,true
Azaz,Tamta,151792323,AE,2015,151792323@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-22,2019-12-27 02:17:21,,false,true
Subramani,Thombare,180600967,HS,2018,180600967@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-30,2019-11-18 07:31:33,,false,true
Aalam,Kapadiya,202462420,HS,2020,202462420@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-07-19,2020-05-05 18:19:24,,false,true
Kuldeep Singh,Rajgor,159152372,HS,2015,159152372@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-01,2019-03-26 02:39:05,,false,true
Sariful,Baviskar,166310096,EN,2016,166310096@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-20,2021-06-15 19:05:57,,false,true
Manjesh,Borade,219899751,CSE,2021,219899751@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-11-29,2021-01-04 20:22:11,,false,true
Xtylish,Kapse,163018001,EE,2016,163018001@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-31,2019-10-03 05:31:46,,false,true
Nandhu,Dehuri,182672111,ME,2018,182672111@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-02-04,2019-08-02 00:23:08,,false,true
Ap,Padhy,157181318,CSE,2015,157181318@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-05-24,2020-07-29 01:03:36,,false,true
Irsad,राठोड,158710191,HS,2015,158710191@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-12-25,2020-05-10 16:15:25,,false,true
Loknath,Bisoyi,184705825,EE,2018,184705825@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-05,2020-04-19 00:16:09,,false,true
Asfak,Manish Kumar,207884244,ME,2020,207884244@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-29,2019-07-14 12:18:20,,false,true
Dp,Baranwal,203600354,HS,2020,203600354@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-11,2020-09-25 16:57:23,,false,true
Paramesh,Changmai,197317423,CH,2019,197317423@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-02,2020-09-15 06:36:58,,false,true
Diwan,Shandilya,192454304,CSE,2019,192454304@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-23,2022-02-10 05:34:52,,false,true
Verma,Bhandare,179851012,CH,2017,179851012@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-11-13,2021-02-09 13:31:32,,false,true
Saiyed,Alpesh,190024739,HS,2019,190024739@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-09,2021-11-10 06:49:54,,false,true
Santram,Ahari,150267835,EE,2015,150267835@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-21,2021-08-04 04:55:44,,false,true
Mrityunjay,Khadka,160838906,ME,2016,160838906@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-11-19,2021-09-05 23:50:19,,false,true
Mersal,Manik,153952805,AE,2015,153952805@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-20,2021-01-07 20:01:18,,false,true
Manab,Shoaib,215042322,CSE,2021,215042322@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-09,2019-08-11 22:51:35,,false,true
Ragul,Shak,206819939,AE,2020,206819939@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-14,2019-08-26 23:37:17,,false,true
Lekhraj,Sundaram,190362148,AE,2019,190362148@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-04,2020-09-05 06:20:55,,false,true
Pragnesh,Kani,178528371,CH,2017,178528371@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-24,2021-08-26 23:07:58,,false,true
Karu,Grewal,154919255,CSE,2015,154919255@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-03,2021-12-19 16:40:46,,false,true
M K,Siddiqi,166720996,CSE,2016,166720996@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-08,2021-01-25 03:22:06,,false,true
सागर,Lakshmanan,183749746,HS,2018,183749746@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-22,2022-04-20 15:37:58,,false,true
Chitranjan,Sunder,169733300,ME,2016,169733300@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-03,2021-12-09 04:26:54,,false,true
Girraj,Kulal,189490510,EN,2018,189490510@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-11,2020-11-16 06:59:43,,false,true
Srimanta,Ananth,202051430,EE,2020,202051430@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-03-19,2022-04-15 11:52:46,,false,true
Akash Kumar,Omprakash,174916877,AE,2017,174916877@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-05-17,2020-04-30 16:03:24,,false,true
Punith,Kota,175604140,CSE,2017,175604140@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-05-19,2021-10-28 21:02:33,,false,true
पवन,Pardeep,162012679,HS,2016,162012679@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-21,2021-01-14 16:13:58,,false,true
Rahul Raj,Vishwakrma,190204289,ME,2019,190204289@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-07,2019-06-23 06:31:17,,false,true
Imran Khan,Prjapati,183541923,CSE,2018,183541923@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-11-01,2021-03-07 08:29:40,,false,true
Velmurugan,Divakar,187906444,HS,2018,187906444@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-29,2019-07-08 01:08:40,,false,true
Arsad,Kumar Sah,202992854,AE,2020,202992854@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-09-13,2020-11-03 07:14:16,,false,true
Marimuthu,Nagori,218736925,HS,2021,218736925@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-08-21,2020-11-01 00:19:24,,false,true
Sunu,Sandeep Kumar,218263355,EE,2021,218263355@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-23,2020-07-07 19:56:02,,false,true
Bhuwan,Dalei,172209395,CSE,2017,172209395@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-07,2019-09-07 06:21:37,,false,true
Kurban,Devendra,186814563,EN,2018,186814563@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-08-17,2020-05-20 00:57:02,,false,true
Navdeep,Gayathri,181887090,EN,2018,181887090@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-29,2019-06-24 17:48:45,,false,true
Rasik,Akki,172701387,CH,2017,172701387@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-08,2020-11-19 12:28:28,,false,true
Dharmendr,Arun Kumar,207907736,EN,2020,207907736@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-23,2020-08-26 17:32:28,,false,true
Partap,Chugh,165520602,ME,2016,165520602@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-20,2020-08-22 23:05:05,,false,true
Balvinder,Somani,182675974,CSE,2018,182675974@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-10-21,2021-01-14 04:31:00,,false,true
Sarkar,Samant,172548961,CSE,2017,172548961@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-11-12,2022-01-20 02:34:21,,false,true
Hasibul,Rava,156646078,AE,2015,156646078@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-21,2022-01-11 12:25:46,,false,true
Naran,Rakshit,186987047,ME,2018,186987047@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-04-03,2020-04-23 03:32:19,,false,true
Vj,Burman,208125280,AE,2020,208125280@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-02-07,2019-06-03 00:40:48,,false,true
Venki,Bhagora,187990052,AE,2018,187990052@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-02-04,2019-04-24 05:06:24,,false,true
Srinath,Vishu,175897594,ME,2017,175897594@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-02-11,2020-07-10 14:59:07,,false,true
Ramachandra,Sarangi,213773537,EE,2021,213773537@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-05-23,2020-09-10 04:48:22,,false,true
Yuva,Kedia,202479926,HS,2020,202479926@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-06,2021-02-01 15:56:44,,false,true
Aanand,Sutariya,164489919,CH,2016,164489919@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-27,2022-02-02 11:53:59,,false,true
Pijush,Vikash Kumar,166912802,HS,2016,166912802@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-15,2020-12-19 15:05:37,,false,true
Sharik,Bhoye,216083856,ME,2021,216083856@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-14,2020-06-15 00:15:46,,false,true
Dharamveer,अली,160010801,CSE,2016,160010801@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-11,2020-10-12 14:10:25,,false,true
Jhantu,गुप्ता,200971524,CH,2020,200971524@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-04-08,2019-09-30 04:56:26,,false,true
Gour,Pandhare,191270997,AE,2019,191270997@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-22,2021-05-25 07:33:04,,false,true
Yatin,Sorathiya,154024401,HS,2015,154024401@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-08-22,2019-12-11 11:56:34,,false,true
Banna,Devkar,152156176,CH,2015,152156176@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-21,2021-03-13 15:19:32,,false,true
Aarya,Bhatra,165859705,EN,2016,165859705@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-20,2019-09-28 12:50:11,,false,true
Vijender,Vanzara,199947493,EN,2019,199947493@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-12,2020-12-17 12:26:58,,false,true
Dattu,Kanade,195037578,HS,2019,195037578@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-12-08,2019-05-08 06:25:34,,false,true
Juri,Dil,181082422,AE,2018,181082422@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-28,2020-05-30 18:26:12,,false,true
Jagu,Ramachandran,197663523,EN,2019,197663523@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-06-19,2020-02-05 17:04:21,,false,true
Bhagaban,Praba,154985483,EN,2015,154985483@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-15,2020-04-03 21:47:50,,false,true
Hrishikesh,Ansare,161789255,EE,2016,161789255@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-09-24,2019-08-18 02:07:15,,false,true
Rdx,Gole,189856480,EN,2018,189856480@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-12,2021-12-31 17:15:39,,false,true
Priyam,Rupa,215358460,CSE,2021,215358460@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-01-23,2019-05-25 07:19:23,,false,true
Dharmik,Wadhwani,173938142,HS,2017,173938142@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-05-16,2020-12-16 03:17:40,,false,true
Raja Kumar,Saravana,161763233,HS,2016,161763233@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-18,2022-04-22 13:11:48,,false,true
Prakhar,Manojkumar,167739643,ME,2016,167739643@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-14,2020-05-30 06:46:11,,false,true
दीपक,Akhilesh,160251160,ME,2016,160251160@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-21,2020-06-20 23:00:39,,false,true
विशाल,Reena,153241552,AE,2015,153241552@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-26,2019-09-15 03:38:13,,false,true
Naitik,Parjapti,192395050,HS,2019,192395050@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-06-08,2019-10-02 17:59:24,,false,true
दिलीप,Semwal,159058422,ME,2015,159058422@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-02-05,2021-02-13 08:10:37,,false,true
Nitesh Kumar,Jigar,160254406,CSE,2016,160254406@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-08-07,2019-07-17 05:22:29,,false,true
Mahakal,Navin,194685872,HS,2019,194685872@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-04-27,2019-05-29 00:13:05,,false,true
Sharanu,Niraj,209510234,ME,2020,209510234@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-19,2021-08-27 11:33:53,,false,true
Pawar,Pednekar,164284824,EN,2016,164284824@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-29,2021-04-18 20:43:09,,false,true
Nazeer,Ntr,210203142,AE,2021,210203142@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-02-28,2019-12-13 13:01:53,,false,true
Baiju,Archana,187059039,ME,2018,187059039@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-10-16,2019-04-29 08:10:45,,false,true
Jamshed,Banti,187596594,HS,2018,187596594@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-06-22,2019-11-08 16:38:21,,false,true
Ruhul,Chakrabarty,219772818,CH,2021,219772818@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-06-24,2020-03-20 10:13:04,,false,true
Sukh,Tupe,191618452,CH,2019,191618452@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-24,2019-05-31 10:49:22,,false,true
Habibur,Priyadarshi,190300164,AE,2019,190300164@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-04,2019-10-18 00:05:02,,false,true
Mudassir,Bagra,188079732,ME,2018,188079732@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-15,2021-11-27 06:45:22,,false,true
Udaya,Birla,175285280,AE,2017,175285280@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-07-13,2021-07-06 06:50:04,,false,true
Nima,Bhadauriya,202022847,EN,2020,202022847@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-28,2019-09-15 19:24:40,,false,true
Khem,Kumre,150081505,CH,2015,150081505@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-10-28,2021-04-28 00:17:19,,false,true
Baburam,Vaiphei,161376980,HS,2016,161376980@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-10-26,2020-01-27 07:28:15,,false,true
Nagarajan,Kakadiya,172542621,CSE,2017,172542621@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-31,2019-02-28 01:23:31,,false,true
Kasi,Khedkar,170560293,CH,2017,170560293@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-03-16,2020-06-24 06:45:48,,false,true
Jayaram,रावत,151799956,AE,2015,151799956@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-04,2019-01-13 17:18:55,,false,true
Srini,Bisoi,158345482,HS,2015,158345482@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-27,2019-07-07 09:04:46,,false,true
Suren,Shirsat,194113997,HS,2019,194113997@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-04,2020-06-17 22:14:51,,false,true
Jeya,Sonker,172373768,EN,2017,172373768@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-15,2021-11-15 11:17:59,,false,true
Riyan,Khajuria,163093342,CSE,2016,163093342@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-10-13,2020-08-22 05:26:45,,false,true
Chandrabhan,Katare,164146731,EN,2016,164146731@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-13,2022-01-07 12:23:23,,false,true
Mohanlal,Narwade,215970589,ME,2021,215970589@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-04,2022-02-12 01:06:14,,false,true
Indresh,Sonwani,183628312,HS,2018,183628312@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-02,2021-08-24 15:23:18,,false,true
Avadhesh,Ravidas,159914057,AE,2015,159914057@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-05,2021-11-17 21:47:44,,false,true
Dineshkumar,Sab,151735396,CH,2015,151735396@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-02,2019-07-06 12:09:55,,false,true
Gajanand,Talib,164730542,EN,2016,164730542@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-09-30,2021-04-16 17:35:19,,false,true
Shail,Punjabi,173851135,EE,2017,173851135@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-08,2020-11-07 00:09:53,,false,true
Bakul,Nahar,218807406,EE,2021,218807406@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-11-30,2022-04-18 23:06:30,,false,true
Ajijul,Shill,167260190,EN,2016,167260190@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-30,2020-06-29 03:09:23,,false,true
Bihari,Kalim,177360676,EN,2017,177360676@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-12,2020-03-18 02:13:23,,false,true
Mohan Lal,Gulab,195876289,CH,2019,195876289@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-01,2021-08-30 03:02:00,,false,true
Bhupen,Sunilkumar,158086923,AE,2015,158086923@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-04,2019-04-16 06:54:36,,false,true
Jaanu,Katta,177600835,ME,2017,177600835@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-23,2021-10-05 08:08:51,,false,true
Ravin,Bist,206287457,CSE,2020,206287457@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-21,2021-12-20 20:04:02,,false,true
Bikesh,Sigh,206346664,ME,2020,206346664@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-20,2021-09-08 01:26:18,,false,true
Jilla,Tabrez,216483649,ME,2021,216483649@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-10-21,2021-12-16 00:46:42,,false,true
Surendra Kumar,Maina,175631670,EN,2017,175631670@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-08-22,2020-09-10 10:54:01,,false,true
Hemu,Bangar,159832217,CH,2015,159832217@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-04-15,2022-04-02 13:26:20,,false,true
Pavan Kumar,Aijaz,208467030,ME,2020,208467030@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-06,2021-02-22 13:55:46,,false,true
Hiten,Kanchan,196275291,EE,2019,196275291@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-23,2019-11-12 18:37:34,,false,true
Prabhash,Kalyani,156543846,AE,2015,156543846@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-11-01,2022-01-23 01:21:32,,false,true
Vishesh,Som,187337858,EN,2018,187337858@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-10-04,2021-04-17 02:10:05,,false,true
Lobsang,Simran,209899884,CH,2020,209899884@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-05,2020-04-05 01:59:27,,false,true
Lipu,Kanu,209649051,ME,2020,209649051@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-28,2019-03-30 05:48:32,,false,true
Gourab,Aru,208271962,EE,2020,208271962@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-21,2020-09-04 09:30:27,,false,true
Dibyendu,Aswal,188603303,ME,2018,188603303@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-24,2021-06-15 20:02:19,,false,true
Joydeep,Sujit,219021791,HS,2021,219021791@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-09,2019-11-26 10:54:37,,false,true
Shaurya,Tandan,193000406,ME,2019,193000406@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-17,2021-05-14 05:05:45,,false,true
Tanish,Makhija,190695717,CSE,2019,190695717@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-29,2021-06-26 20:50:14,,false,true
Suyash,Prabhas,177137657,AE,2017,177137657@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-14,2020-04-27 08:30:37,,false,true
रोहित,Chib,184537606,EN,2018,184537606@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-09-12,2021-05-09 14:50:38,,false,true
Bhausaheb,Bais,170674608,CSE,2017,170674608@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-25,2020-02-16 15:31:33,,false,true
Pratyush,Rautela,201340738,CSE,2020,201340738@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-01-07,2021-06-20 08:07:44,,false,true
Sadashiv,Kavita,214619668,ME,2021,214619668@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-07-26,2019-08-08 23:31:47,,false,true
Subhendu,Parth,180077504,EN,2018,180077504@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-08-19,2020-09-25 10:00:08,,false,true
रवि,Hasda,192319587,EN,2019,192319587@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-08,2021-09-14 21:05:09,,false,true
Vikas Kumar,R K,217744548,HS,2021,217744548@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-05-16,2019-11-29 14:20:06,,false,true
Umair,Nongrum,173364188,HS,2017,173364188@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-01-15,2020-10-18 21:40:16,,false,true
Aqib,Wadekar,170783197,HS,2017,170783197@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-08,2019-03-12 10:58:17,,false,true
Nabi,Geeta,176657654,CSE,2017,176657654@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-24,2020-06-01 19:54:12,,false,true
Mannan,Mahanty,219350743,ME,2021,219350743@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-11-01,2021-07-05 23:36:58,,false,true
Rahat,Garai,162415401,CSE,2016,162415401@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-20,2021-01-02 16:47:23,,false,true
Jayakumar,Bawane,197311415,EE,2019,197311415@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-02-16,2019-03-24 15:41:00,,false,true
Siddik,Surana,193948181,EN,2019,193948181@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-03-24,2021-12-29 17:45:19,,false,true
Masoom,Pinki,195202370,HS,2019,195202370@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-09-08,2022-03-09 23:40:44,,false,true
Ahad,Maheswari,177574270,CSE,2017,177574270@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-25,2020-04-15 06:26:43,,false,true
Khursheed,Devda,209039557,CSE,2020,209039557@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-02,2020-05-31 23:08:18,,false,true
Nayeem,Kirar,159942620,ME,2015,159942620@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-08-09,2022-02-04 21:50:50,,false,true
Lakshmanan,Kawale,166380598,CH,2016,166380598@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-02-04,2021-07-15 01:21:50,,false,true
Pandiyan,Radadiya,159243260,CSE,2015,159243260@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-28,2020-09-04 22:15:52,,false,true
Subas,Ambhore,150651201,CSE,2015,150651201@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-18,2020-03-08 08:46:32,,false,true
Tuhin,Raika,179749051,EE,2017,179749051@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-25,2020-06-08 02:50:14,,false,true
Muthukumar,Atram,218151072,CH,2021,218151072@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-05,2019-02-12 02:16:07,,false,true
